"artist","total_count","is_korean"
"MARINA",58,FALSE
"SyKo",58,FALSE
"070 Shake",57,FALSE
"93FEETOFSMOKE",57,FALSE
"Championxiii",57,FALSE
"Cosmo Sheldrake",57,FALSE
"Daði Freyr",57,FALSE
"Emma Stone",57,FALSE
"Emmy Meli",57,FALSE
"Nova",57,FALSE
"Tech N9ne",57,FALSE
"Todrick Hall",57,FALSE
"Tony Igy",57,FALSE
"Zhavia Ward",57,FALSE
"shinigami",57,FALSE
"A Touch Of Class",56,FALSE
"BabyJake",56,FALSE
"Eve",56,FALSE
"Joseph Black",56,FALSE
"Julia Lester",56,FALSE
"Kidd G",56,FALSE
"Lil Kapow",56,FALSE
"Rebzyyx",56,FALSE
"Sir Chloe",56,FALSE
"Still Woozy",56,FALSE
"hoshie star",56,FALSE
"khai dreams",56,FALSE
"tobi lou",56,FALSE
"DJ ESCO",55,FALSE
"Dbangz",55,FALSE
"Dillon Francis",55,FALSE
"Ella Fitzgerald",55,FALSE
"Haiti Babii",55,FALSE
"Iamdoechii",55,FALSE
"KA$HDAMI",55,FALSE
"Kenny Chesney",55,FALSE
"Lil Xxel",55,FALSE
"Loote",55,FALSE
"Swedish House Mafia",55,FALSE
"TV Girl",55,FALSE
"Tyler Rich",55,FALSE
"Chael Produciendo",54,FALSE
"Coyote Theory",54,FALSE
"Denzel Curry",54,FALSE
"Edith Whiskers",54,FALSE
"El Cherry Scom",54,FALSE
"GRiZ",54,FALSE
"James Bay",54,FALSE
"Pi’erre Bourne",54,FALSE
"Tom MacDonald",54,FALSE
"Weeekly",54,FALSE
"YN Jay",54,FALSE
"YUNGBLUD",54,FALSE
"pewdiepie",54,FALSE
"BADBADNOTGOOD",53,FALSE
"Bring Me The Horizon",53,FALSE
"CMTEN",53,FALSE
"IHI",53,FALSE
"Insane Clown Posse",53,FALSE
"Jaira Burns",53,FALSE
"League of Legends",53,FALSE
"Lilyisthatyou",53,FALSE
"Lyn Lapid",53,FALSE
"Mareux",53,FALSE
"Moreart",53,FALSE
"Nacho",53,FALSE
"Nelly Furtado",53,FALSE
"Sebastian Yatra",53,FALSE
"kai",53,TRUE
"Alok",52,FALSE
"Fivio Foreign",52,FALSE
"GASHI",52,FALSE
"Hot Freaks",52,FALSE
"LeeHi",52,FALSE
"MASN",52,FALSE
"Nate Smith",52,FALSE
"Rainbow Kitten Surprise",52,FALSE
"Ray Parker Jr.",52,FALSE
"Warren Zeiders",52,FALSE
"Zeeba",52,FALSE
"Zion & Lennox",52,FALSE
"dhruv",52,FALSE
"Alfonso Herrera",51,FALSE
"Anahí",51,FALSE
"Andy Grammer",51,FALSE
"Anson Seabra",51,FALSE
"Avril Lavigne",51,FALSE
"Christian Chávez",51,FALSE
"Christopher von Uckermann",51,FALSE
"Dulce María",51,FALSE
"Emma Thompson",51,FALSE
"Juicy J",51,FALSE
"Leat'eq",51,FALSE
"Maite Perroni",51,FALSE
"Mora",51,FALSE
"RBD",51,FALSE
"Timbaland",51,FALSE
"alt-J",51,FALSE
"hooligan chase",51,FALSE
"$ilkMoney",50,FALSE
"Bea Miller",50,FALSE
"Danny Towers",50,FALSE
"Jelly Roll",50,FALSE
"Lele Pons",50,FALSE
"Nic D",50,FALSE
"RL Grime",50,FALSE
"SAYGRACE",50,FALSE
"Serena Isioma",50,FALSE
"Yameii Online",50,FALSE
"80purppp",49,FALSE
"BLIND.SEE",49,FALSE
"BRYOZA",49,FALSE
"Conkarah",49,FALSE
"Emma Watson",49,FALSE
"Frances Forever",49,FALSE
"J.I the Prince of N.Y",49,FALSE
"JVLA",49,FALSE
"LoveLeo",49,FALSE
"Luke Christopher",49,FALSE
"MC Eiht",49,FALSE
"Madds Buckley",49,FALSE
"Matthew Wilder",49,FALSE
"The xx",49,FALSE
"VÉRITÉ",49,FALSE
"XYLØ",49,FALSE
"Anthony Ramos",48,FALSE
"Blu DeTiger",48,FALSE
"Glizzy G",48,FALSE
"HXLLYWOOD",48,FALSE
"Jess Glynne",48,FALSE
"Kari Jobe",48,FALSE
"Lauren Jauregui",48,FALSE
"Likybo",48,FALSE
"Renée Elise Goldsberry",48,FALSE
"Teddy Robb",48,FALSE
"Zacari",48,FALSE
"Bahari",47,FALSE
"Ben Platt",47,FALSE
"Eagles",47,FALSE
"Hillsong UNITED",47,FALSE
"Lil Duke",47,FALSE
"Marc Seguí",47,FALSE
"Mr.Kitty",47,FALSE
"My Chemical Romance",47,FALSE
"Nego do Borel",47,FALSE
"Pol Granch",47,FALSE
"RÜFÜS DU SOL",47,FALSE
"Sabrina Claudio",47,FALSE
"Seeb",47,FALSE
"Stunna Girl",47,FALSE
"Subtronics",47,FALSE
"Syd",47,FALSE
"Tay Money",47,FALSE
"The-Dream",47,FALSE
"Trefuego",47,FALSE
"Bas",46,FALSE
"Chris Jedi",46,FALSE
"DaniLeigh",46,FALSE
"Diane Guerrero",46,FALSE
"Dwayne Johnson",46,FALSE
"Joey Cool",46,FALSE
"Juanfran",46,FALSE
"Kash Doll",46,FALSE
"King Iso",46,FALSE
"PlayaPhonk",46,FALSE
"Studio Killers",46,FALSE
"Carly Pearce",45,FALSE
"DigBarGayRaps",45,FALSE
"EARTHGANG",45,FALSE
"Grupo Diez 4tro",45,FALSE
"Huncho Da Rockstar",45,FALSE
"JID",45,FALSE
"K CAMP",45,FALSE
"Kali",45,FALSE
"Natalie Taylor",45,FALSE
"NexXthursday",45,FALSE
"Residente",45,FALSE
"Rina Sawayama",45,FALSE
"Ryan Gosling",45,FALSE
"Screamin' Jay Hawkins",45,FALSE
"Yung Fazo",45,FALSE
"half•alive",45,FALSE
"lovelytheband",45,FALSE
"Andrew Garfield",44,FALSE
"BigKlit",44,FALSE
"Bill Withers",44,FALSE
"Cannons",44,FALSE
"FRENSHIP",44,FALSE
"Kayla Nicole",44,FALSE
"Lil Kayla",44,FALSE
"Little Nell",44,FALSE
"Mat Kearney",44,FALSE
"Patricia Quinn",44,FALSE
"Richard O'Brien",44,FALSE
"Superorganism",44,FALSE
"Taeko Onuki",44,FALSE
"The Irrepressibles",44,FALSE
"Tyler Childers",44,FALSE
"ZEDSU",44,FALSE
"(G)I-DLE",43,FALSE
"Anna of the North",43,FALSE
"Ansel Elgort",43,FALSE
"Everybody Loves an Outlaw",43,FALSE
"Gaullin",43,FALSE
"Hunter Hayes",43,FALSE
"Kim Dracula",43,FALSE
"LVL1",43,FALSE
"Madcon",43,FALSE
"Riley Green",43,FALSE
"Skylar Grey",43,FALSE
"Turnstile",43,FALSE
"Bernard Jabs",42,FALSE
"Black Pumas",42,FALSE
"Brooksie",42,FALSE
"Digital Farm Animals",42,FALSE
"Dreya Mac",42,FALSE
"Erin Bloomer",42,FALSE
"FelixThe1st",42,FALSE
"Finch Fetti",42,FALSE
"K/DA",42,FALSE
"Obzesion",42,FALSE
"Rasster",42,FALSE
"Samm Henshaw",42,FALSE
"Skepta",42,FALSE
"Sofi Tukker",42,FALSE
"Soundgarden",42,FALSE
"Vitamin String Quartet",42,FALSE
"Alexandra Shipp",41,FALSE
"Anne Wilson",41,FALSE
"Ant Clemons",41,FALSE
"Dagny",41,FALSE
"David Bowie",41,FALSE
"Duomo",41,FALSE
"Jaah SLT",41,FALSE
"JoeVille",41,FALSE
"Joshua Henry",41,FALSE
"Justus Bennetts",41,FALSE
"KBFR",41,FALSE
"Lee Greenwood",41,FALSE
"Official HIGE DANdism",41,FALSE
"PawPaw Rod",41,FALSE
"Robin de Jesus",41,FALSE
"SOPHIE",41,FALSE
"Shotgun Willy",41,FALSE
"Stormzy",41,FALSE
"Vantage",41,FALSE
"Vicetone",41,FALSE
"Yung Craka",41,FALSE
"Arcade Fire",40,FALSE
"Ari Lennox",40,FALSE
"Belly",40,FALSE
"Chase Matthew",40,FALSE
"D-METAL STARS",40,FALSE
"DJ Jazzy Jeff & The Fresh Prince",40,FALSE
"Daveed Diggs",40,FALSE
"El Guincho",40,FALSE
"Enrique Iglesias",40,FALSE
"Hikaru Utada",40,FALSE
"Issam Alnajjar",40,FALSE
"Jazmine Sullivan",40,FALSE
"Louis Prima",40,FALSE
"Night Lovell",40,FALSE
"Peter Kuli",40,FALSE
"S1mba",40,FALSE
"Strawberry Guy",40,FALSE
"Yeat",40,FALSE
"10k.Caash",39,FALSE
"Babyxsosa",39,FALSE
"Big K.R.I.T.",39,FALSE
"Carnage",39,FALSE
"Daniel Everidge",39,FALSE
"Dent May",39,FALSE
"Forest Blakk",39,FALSE
"Gwen Stefani",39,FALSE
"JESSIA",39,FALSE
"Kevo Muney",39,FALSE
"Lonr.",39,FALSE
"Nea",39,FALSE
"Nick Jonas",39,FALSE
"Okieriete Onaodowan",39,FALSE
"One Direction",39,FALSE
"TOOL",39,FALSE
"Vicente Fernández",39,FALSE
"Whethan",39,FALSE
"vaultboy",39,FALSE
"AUGUST 08",38,FALSE
"Aya Nakamura",38,FALSE
"Cheese People",38,FALSE
"Crissin",38,FALSE
"DVRST",38,FALSE
"Drax Project",38,FALSE
"Eurielle",38,FALSE
"Ewan McGregor",38,FALSE
"FKJ",38,FALSE
"Gugu Mbatha-Raw",38,FALSE
"Ian McKellen",38,FALSE
"Ingratax",38,FALSE
"Jake Owen",38,FALSE
"Keanu Bicol",38,FALSE
"Louis Armstrong",38,FALSE
"MC Virgins",38,FALSE
"Madvillain",38,FALSE
"Moe",38,FALSE
"NEEDTOBREATHE",38,FALSE
"Natan & Shander",38,FALSE
"Octavian",38,FALSE
"Shaboozey",38,FALSE
"Smoove'L",38,FALSE
"Tiana Major9",38,FALSE
"Totoy El Frio",38,FALSE
"Ultradiox",38,FALSE
"Alexa Davies",37,FALSE
"Alina Baraz",37,FALSE
"Arik Ancelin",37,FALSE
"Chris Rea",37,FALSE
"DJ Nelson",37,FALSE
"Death Stranding: Timefall",37,FALSE
"Duke Deuce",37,FALSE
"Florence + The Machine",37,FALSE
"Glades",37,FALSE
"JENNIE",37,TRUE
"Jay Wheeler",37,FALSE
"Jessica Keenan Wynn",37,FALSE
"Jillian Edwards",37,FALSE
"KREAM",37,FALSE
"Kblast",37,FALSE
"Kreepa",37,FALSE
"LCD Soundsystem",37,FALSE
"Little Simz",37,FALSE
"Logan Paul",37,FALSE
"Majid Jordan",37,FALSE
"Matt Stell",37,FALSE
"ROSÉ",37,FALSE
"RealestK",37,FALSE
"Smino",37,FALSE
"Thirty Seconds To Mars",37,FALSE
"Thomas Gold",37,FALSE
"Tiny Meat Gang",37,FALSE
"TomSka",37,FALSE
"Years & Years",37,FALSE
"Yun Head",37,FALSE
"Zoe Wees",37,FALSE
"Britney Spears",36,FALSE
"Crawlers",36,FALSE
"Evan Rachel Wood",36,FALSE
"HL Wave",36,FALSE
"Higher Brothers",36,FALSE
"Hit-Boy",36,FALSE
"Hwa Sa",36,FALSE
"Jhonny Flames",36,FALSE
"KRYPTO9095",36,FALSE
"Kinneret",36,FALSE
"Mau y Ricky",36,FALSE
"No Rome",36,FALSE
"PmBata",36,FALSE
"Sasha Sloan",36,FALSE
"Sohodolls",36,FALSE
"The Commanders",36,FALSE
"The Cranberries",36,FALSE
"Trill Ryan",36,FALSE
"VIC MENSA",36,FALSE
"zenorachi",36,FALSE
"A Day To Remember",35,FALSE
"Adam Sandler",35,FALSE
"Barlito",35,FALSE
"Chad Brownlee",35,FALSE
"Chris Tomlin",35,FALSE
"Dr. Sus",35,FALSE
"Eli Staxxz",35,FALSE
"Eli Young Band",35,FALSE
"Encanto - Cast",35,FALSE
"Free Nationals",35,FALSE
"James Blake",35,FALSE
"JayHollywood",35,FALSE
"Jenna Raine",35,FALSE
"Jimmie Allen",35,FALSE
"Juju",35,TRUE
"Key Glock",35,FALSE
"Lewis Brice",35,FALSE
"Lily Rose",35,FALSE
"Louie Ray",35,FALSE
"Nicki Nicole",35,FALSE
"Piso 21",35,FALSE
"Rochy RD",35,FALSE
"Sarcastic Sounds",35,FALSE
"Tiko",35,FALSE
"Vierre Cloud",35,FALSE
"Will Smith",35,FALSE
"ZHU",35,FALSE
"Zay Hilfigerrr",35,FALSE
"Zayion McCall",35,FALSE
"kostromin",35,FALSE
"Aitana",34,FALSE
"Andy Mineo",34,FALSE
"Brittany Howard",34,FALSE
"Chris Lorenzo",34,FALSE
"Darius Rucker",34,FALSE
"FastMoney Goon",34,FALSE
"Game of Thrones",34,FALSE
"Ingrid Andress",34,FALSE
"Justin Roberts",34,FALSE
"Lil Boom",34,FALSE
"Marilyn Manson",34,FALSE
"Monte Booker",34,FALSE
"Peter McPoland",34,FALSE
